id_p,tm,tmw,tml,aces,df,fs,wfs,wss,bps,bpw,fsp,fssp
105363,1,0,1,0,2,41,57,44,42,100,0,0
105379,8,2,6,6,20,65,53,48,57,40,0,0
105390,1,0,1,1,2,50,53,45,61,50,0,0
105441,2,1,1,7,9,54,73,33,50,33,0,0
105442,10,3,7,13,29,54,62,45,56,51,0,0
105480,22,10,12,21,62,65,58,46,51,39,0,0
105481,4,0,4,7,9,61,50,36,40,30,0,0
105513,1,0,1,1,6,51,47,22,44,0,0,0
105517,4,1,3,10,14,59,62,40,43,44,0,0
105519,3,1,2,3,7,63,54,48,54,31,0,0
105521,2,0,2,3,2,63,50,37,30,100,0,0
105537,1,0,1,2,4,45,58,27,45,100,0,0
105541,3,0,3,3,11,63,63,48,50,35,0,0
105543,10,3,7,25,31,58,61,45,51,43,0,0
105551,1,0,1,0,2,57,33,29,20,60,0,0
105556,1,0,1,0,7,48,41,16,25,0,0,0
105620,2,0,2,3,15,49,63,37,63,0,0,0
105682,9,3,6,7,20,58,57,50,32,34,0,0
105787,4,1,3,1,9,69,54,46,50,33,0,0
105789,1,0,1,2,4,72,56,26,28,23,0,0
105791,1,0,1,0,5,53,58,35,53,50,0,0
105792,4,1,3,10,9,55,62,43,33,42,0,0
105793,6,1,5,13,24,61,59,45,57,33,207,173
105799,1,0,1,3,1,50,75,64,50,33,0,0
105800,24,12,12,111,77,58,69,45,60,40,0,0
105801,23,11,12,58,88,59,67,46,58,40,0,0
105811,4,0,4,1,22,50,42,26,27,26,0,0
105816,5,0,5,2,20,68,43,32,50,25,0,0
105817,1,0,1,0,1,60,50,43,42,0,0,0
105818,3,0,3,2,10,49,49,47,55,50,0,0
105819,5,0,5,2,15,70,47,22,50,28,0,0
105820,1,0,1,0,5,52,64,32,33,0,0,0
105911,2,0,2,3,7,52,45,28,45,0,0,0
105912,2,0,2,2,9,57,56,35,60,22,0,0
105913,1,0,1,1,0,59,44,40,16,12,0,0
106051,15,5,10,25,36,59,63,43,56,38,0,0
106054,3,0,3,7,24,62,66,34,47,42,0,0
106055,9,4,5,19,33,55,67,51,57,42,0,0
106057,4,1,3,13,16,50,67,44,53,33,0,0
106058,1,0,1,2,4,62,74,47,66,0,0,0
106061,1,0,1,0,2,61,40,41,61,50,0,0
106064,6,0,6,12,21,54,60,40,48,36,0,0
106066,3,1,2,2,7,54,59,38,25,33,0,0
106067,5,0,5,1,19,48,32,18,32,0,0,0
106069,1,0,1,0,1,80,46,30,66,21,0,0
106075,1,0,1,0,0,75,54,62,70,0,0,0
106079,5,0,5,8,17,61,63,37,25,23,0,0
106080,1,0,1,2,3,62,58,57,72,100,0,0
106082,8,3,5,24,18,64,68,49,50,29,0,0
106084,1,0,1,0,3,66,30,53,53,16,0,0
106088,35,17,18,74,126,61,61,48,53,43,0,0
106091,5,1,4,11,3,74,62,46,54,25,0,0
106093,1,0,1,0,5,61,43,26,40,66,0,0
106204,1,0,1,3,0,51,29,18,14,0,0,0
106244,1,0,1,0,2,68,55,31,37,100,0,0
106245,2,1,1,7,9,45,73,52,55,71,0,0
106247,1,0,1,0,5,44,50,10,25,0,0,0
106249,1,0,1,3,10,54,55,38,45,42,0,0
106251,5,1,4,10,25,62,62,47,65,27,0,0
106254,2,0,2,1,12,58,53,25,42,100,0,0
106255,1,0,1,0,6,47,52,24,45,33,0,0
106290,1,0,1,1,4,57,48,46,50,40,0,0
106292,2,0,2,1,12,68,56,35,60,33,0,0
106293,2,0,2,1,8,58,58,30,44,60,0,0
106295,3,1,2,2,7,61,57,41,59,43,0,0
106297,5,1,4,5,32,54,56,29,56,33,0,0
106301,5,0,5,8,21,57,57,43,56,21,0,0
106449,3,1,2,8,6,65,55,46,67,30,0,0
106450,1,0,1,0,3,67,37,21,40,0,0,0
106451,2,1,1,4,3,59,55,57,22,85,0,0
106452,10,4,6,47,21,60,65,43,51,40,0,0
106456,2,0,2,0,9,58,63,34,30,50,0,0
106457,2,1,1,2,7,62,53,36,55,40,0,0
106461,12,6,6,25,35,63,64,38,49,42,0,0
106463,4,2,2,12,7,66,64,52,68,33,0,0
106464,1,0,1,1,4,65,62,33,33,14,0,0
106467,4,1,3,12,23,45,71,37,60,35,0,0
106471,6,3,3,19,27,58,63,42,55,50,0,0
106577,2,0,2,1,9,50,58,29,37,60,0,0
106583,1,0,1,0,1,71,35,52,45,66,0,0
106588,1,0,1,3,7,49,51,53,42,100,0,0
106612,4,1,3,7,6,65,60,38,42,64,0,0
106685,6,1,5,6,14,64,60,45,53,26,0,0
106740,8,2,6,14,13,57,58,44,47,43,0,0
106749,3,0,3,11,13,63,57,45,50,66,0,0
106758,1,0,1,1,2,65,50,38,44,25,0,0
106759,1,0,1,0,5,58,27,15,0,0,0,0
106760,2,1,1,6,9,57,78,53,55,30,0,0
106761,2,0,2,6,11,55,69,45,62,44,0,0
106901,13,8,5,17,23,60,69,54,64,43,0,0
106905,6,2,4,19,21,66,63,45,59,37,0,0
106907,4,1,3,9,11,53,58,45,44,50,0,0
106911,2,0,2,1,6,70,45,32,21,55,0,0
106915,4,1,3,1,15,61,59,41,27,48,0,0
106954,6,1,5,2,17,59,55,37,55,25,0,0
106965,3,0,3,7,11,70,57,55,69,60,0,0
106995,2,0,2,6,11,55,64,33,33,0,0,0
106998,1,0,1,0,2,50,48,40,53,28,0,0
107009,1,0,1,1,12,46,60,39,50,0,0,0
107057,1,0,1,1,5,48,57,36,33,0,0,0
107061,4,0,4,12,21,48,67,48,51,50,0,0
107067,2,1,1,7,4,56,68,39,50,53,0,0
107071,1,0,1,0,2,64,57,11,28,40,0,0
107077,5,2,3,13,11,61,62,52,60,41,0,0
107233,3,0,3,12,9,50,63,45,61,60,0,0
107234,1,0,1,1,7,49,61,43,55,0,0,0
107238,1,0,1,0,2,62,47,63,55,0,0,0
107240,12,6,6,4,29,66,61,40,48,46,0,0
107242,1,0,1,0,3,54,67,46,50,25,0,0
107247,1,0,1,4,3,62,65,41,66,100,0,0
107263,2,0,2,5,10,52,68,27,63,0,0,0
107302,1,0,1,1,3,59,61,33,50,0,0,0
107303,1,0,1,0,4,65,48,18,0,66,0,0
107337,4,2,2,4,15,62,64,44,64,41,0,0
107352,1,0,1,1,6,55,61,32,54,20,0,0
107371,4,2,2,9,16,61,68,53,66,46,0,0
107380,2,0,2,1,5,56,48,41,41,38,0,0
107383,1,0,1,0,3,67,61,34,33,66,0,0
107384,2,1,1,1,3,63,51,48,57,50,0,0
107385,1,0,1,2,7,45,54,40,50,30,0,0
107387,2,0,2,3,8,56,47,29,33,0,0,0
107388,1,0,1,0,4,48,26,12,33,0,0,0
107509,2,0,2,1,13,44,46,24,36,100,0,0
107511,1,0,1,0,1,57,48,55,25,50,0,0
107527,5,2,3,4,7,59,54,45,47,44,0,0
107532,6,1,5,17,17,57,68,42,57,27,0,0
107533,1,0,1,0,3,61,53,15,25,100,0,0
107538,11,8,3,20,15,55,69,56,63,41,0,0
107543,1,0,1,7,2,61,68,50,40,20,0,0
107613,1,0,1,0,6,65,28,30,25,0,0,0
107695,1,0,1,0,1,56,44,42,28,0,0,0
107702,6,2,4,6,45,57,67,44,60,47,0,0
107707,4,2,2,0,8,66,62,51,66,42,0,0
107708,8,3,5,4,19,60,58,37,48,50,0,0
107720,7,2,5,12,27,55,62,40,48,36,0,0
107721,1,0,1,0,3,65,50,30,62,50,0,0
107722,1,0,1,1,3,55,45,10,12,100,0,0
107741,2,0,2,0,8,58,55,28,59,21,0,0
107748,1,0,1,1,2,43,64,37,28,75,0,0
107849,3,0,3,12,6,63,65,46,68,28,0,0
107864,1,0,1,0,2,52,42,17,0,0,0,0
107882,2,0,2,5,6,56,54,48,53,0,0,0
107888,1,0,1,0,1,64,38,29,40,16,0,0
107889,1,0,1,1,5,63,37,35,40,100,0,0
107894,1,0,1,0,0,66,26,15,30,100,0,0
107899,2,0,2,1,16,55,61,34,35,23,0,0
107901,2,0,2,2,11,62,51,31,36,71,0,0
107912,4,1,3,15,6,64,59,43,53,52,0,0
108024,2,1,1,0,2,65,63,50,33,38,0,0
108027,4,0,4,0,12,60,47,37,41,50,0,0
108029,1,0,1,2,6,46,54,32,44,0,0,0
108089,3,1,2,1,13,65,54,47,50,41,0,0
108091,3,1,2,5,17,69,58,33,36,40,0,0
108093,26,10,16,138,147,56,68,44,55,41,0,0
108095,1,0,1,0,6,56,58,33,44,25,0,0
108097,12,3,9,23,33,66,62,45,44,37,0,0
108098,1,0,1,1,8,55,60,28,54,20,0,0
108099,6,3,3,17,21,69,66,43,55,31,0,0
108101,4,2,2,5,7,58,60,51,53,48,0,0
108127,3,1,2,0,14,73,55,25,58,23,0,0
108173,4,3,1,3,15,60,64,52,41,60,0,0
108174,3,2,1,7,25,57,69,45,56,37,0,0
108182,5,1,4,1,13,71,50,40,34,33,0,0
108186,2,1,1,2,3,61,66,45,56,50,0,0
108208,8,1,7,0,27,61,50,37,48,46,0,0
108234,1,0,1,2,7,55,70,52,80,0,0,0
108237,1,0,1,0,9,54,50,30,54,0,0,0
108311,6,0,6,9,36,60,56,41,58,33,0,0
108322,1,0,1,0,1,61,55,47,55,14,0,0
108323,3,2,1,0,11,70,59,49,50,50,0,0
108324,19,10,9,43,67,62,63,45,50,47,0,0
108325,1,0,1,0,2,78,53,18,33,0,0,0
108326,2,1,1,0,13,56,63,49,36,43,0,0
108327,1,0,1,0,11,41,50,20,41,50,0,0
108328,1,0,1,1,17,47,51,36,46,60,0,0
108330,1,0,1,0,18,40,37,25,43,55,0,0
108336,2,0,2,5,15,60,59,37,70,45,0,0
108337,2,0,2,5,12,47,63,35,62,60,0,0
108379,1,0,1,2,2,46,44,9,22,100,0,0
108380,4,1,3,7,21,61,58,42,55,50,0,0
108381,2,0,2,3,10,49,46,30,31,66,0,0
108388,2,1,1,0,8,77,67,30,66,50,0,0
108391,1,0,1,0,2,59,55,52,60,0,0,0
108393,8,2,6,13,17,65,59,41,50,35,0,0
108496,5,1,4,20,11,60,62,42,55,14,0,0
108497,2,1,1,5,1,64,64,46,50,60,0,0
108499,4,1,3,6,12,60,63,37,65,31,0,0
108500,5,1,4,9,12,55,56,39,46,62,0,0
108501,5,1,4,12,8,61,59,45,62,50,0,0
108502,6,1,5,37,10,64,65,44,56,57,0,0
108503,1,0,1,5,3,59,61,40,72,13,0,0
108504,6,3,3,7,23,53,60,43,62,44,0,0
108508,3,1,2,1,5,71,60,53,57,35,0,0
108518,2,0,2,2,4,49,48,42,50,50,0,0
108591,9,4,5,32,29,56,69,42,58,41,0,0
108592,1,0,1,1,2,66,52,27,50,40,0,0
108594,3,1,2,16,12,54,69,44,75,56,0,0
108595,8,3,5,29,17,67,63,50,59,42,0,0
108597,7,2,5,17,19,59,62,42,48,37,0,0
108604,1,0,1,0,5,69,60,25,63,33,0,0
108605,1,0,1,1,5,58,68,42,62,0,0,0
108608,1,0,1,0,5,47,56,20,33,100,0,0
108622,3,1,2,10,18,62,61,40,58,40,0,0
108711,1,0,1,3,3,60,51,53,50,33,0,0
108728,1,0,1,3,11,56,63,21,37,20,0,0
108729,1,0,1,0,1,55,55,35,50,33,0,0
108730,2,1,1,1,3,70,64,51,66,41,0,0
108802,2,0,2,2,8,52,60,43,57,80,0,0
108803,1,0,1,0,4,42,43,22,14,0,0,0
108804,4,2,2,9,26,56,67,41,36,32,0,0
108815,3,0,3,2,7,44,64,33,44,66,0,0
108816,2,1,1,0,6,66,60,48,62,38,0,0
108817,2,1,1,0,18,55,64,40,37,46,0,0
108925,1,0,1,8,9,45,81,41,70,66,0,0
108926,2,0,2,0,3,57,22,25,20,0,0,0
108927,9,2,7,28,37,63,60,41,36,36,0,0
108932,2,0,2,1,1,58,60,36,27,100,0,0
108933,1,0,1,0,6,44,41,9,22,33,0,0
108973,1,0,1,0,7,55,40,12,33,0,0,0
109040,1,0,1,1,0,71,62,62,60,0,0,0
109042,1,0,1,0,4,60,34,29,33,0,0,0
109051,6,3,3,9,29,57,59,43,56,64,0,0
109054,1,0,1,3,3,54,60,51,66,50,0,0
109164,2,1,1,2,8,43,59,44,44,42,0,0
109170,1,0,1,2,3,57,64,51,66,16,0,0
109173,6,3,3,12,13,70,64,50,60,42,0,0
109174,2,1,1,0,3,71,50,48,53,40,0,0
109175,2,0,2,1,6,71,55,39,55,16,0,0
109185,1,0,1,0,5,53,45,33,57,0,0,0
109186,2,0,2,4,13,65,64,31,42,18,0,0
109187,2,0,2,1,2,50,61,44,57,33,0,0
109188,1,0,1,2,3,56,70,41,66,100,0,0
109189,1,0,1,0,2,59,66,48,70,0,0,0
109204,7,2,5,11,21,55,61,45,50,39,0,0
109276,1,0,1,3,4,60,65,25,45,15,0,0
109280,4,2,2,13,19,62,73,49,66,53,0,0
109282,2,0,2,0,6,52,41,27,21,20,0,0
109283,2,0,2,4,6,64,57,40,52,37,0,0
109284,2,0,2,1,10,62,49,35,35,25,0,0
109287,2,0,2,2,9,64,45,32,23,0,0,0
109289,1,0,1,4,2,64,54,15,54,50,0,0
109290,18,8,10,32,35,64,59,48,50,53,0,0
109301,17,8,9,20,66,60,60,43,51,44,0,0
109305,5,1,4,2,11,64,57,37,40,44,0,0
109308,4,1,3,0,16,50,63,39,44,42,0,0
109311,3,0,3,1,4,59,50,36,48,47,0,0
109314,4,2,2,1,7,67,56,52,36,36,0,0
109320,1,0,1,0,6,39,18,11,33,0,0,0
109335,7,2,5,23,20,57,66,48,45,36,0,0
109336,1,0,1,0,6,38,35,40,25,0,0,0
109337,1,0,1,0,2,55,0,0,0,0,0,0
109338,1,0,1,1,2,55,40,33,16,0,0,0
109339,2,0,2,6,6,59,62,33,52,57,0,0
109437,1,0,1,1,5,47,36,23,45,0,0,0
109467,4,1,3,9,27,54,72,45,56,42,0,0
109474,4,1,3,4,8,58,64,41,65,50,0,0
109486,1,0,1,1,6,54,44,28,33,20,0,0
109487,1,0,1,5,4,71,65,45,66,33,0,0
109495,2,0,2,1,9,55,55,44,61,35,0,0
109499,1,0,1,2,6,56,60,34,42,0,0,0
109509,4,0,4,10,13,54,65,39,53,30,0,0
109518,1,0,1,0,2,64,40,40,28,0,0,0
109543,1,0,1,0,3,56,38,37,37,0,0,0
109544,2,0,2,3,8,64,60,42,69,20,0,0
109545,1,0,1,1,2,54,50,36,37,100,0,0
109546,1,0,1,0,3,65,34,33,14,0,0,0
109547,2,0,2,4,7,64,66,47,54,20,0,0
109562,1,0,1,0,2,66,46,33,28,0,0,0
109567,1,0,1,0,5,61,52,33,58,37,0,0
109571,1,0,1,0,2,75,39,11,50,0,0,0
109713,7,4,3,17,34,61,61,47,58,69,0,0
109715,1,0,1,0,4,71,35,9,0,25,0,0
109721,8,3,5,11,32,62,57,39,53,59,0,0
109729,1,0,1,4,6,60,74,21,55,33,0,0
109732,1,0,1,2,2,67,30,27,40,0,0,0
109734,5,2,3,5,15,66,57,44,59,46,0,0
109738,2,0,2,1,5,49,48,33,33,0,0,0
109740,4,0,4,9,10,48,59,47,42,30,0,0
109741,1,0,1,0,8,36,53,34,16,25,0,0
109742,1,0,1,0,5,58,60,28,58,100,0,0
109743,1,0,1,1,4,69,59,31,50,25,0,0
109777,1,0,1,7,2,62,58,50,0,66,0,0
109778,1,0,1,1,4,60,59,35,50,50,0,0
109787,1,0,1,0,3,53,50,54,33,40,0,0
109911,1,0,1,6,3,45,73,39,54,33,0,0
109913,1,0,1,0,5,60,50,40,42,0,0,0
109914,1,0,1,1,1,62,58,45,50,0,0,0
109920,9,0,9,12,41,58,57,42,40,58,0,0
109926,1,0,1,0,6,54,51,41,60,0,0,0
109929,1,0,1,1,2,67,66,36,75,0,0,0
109930,1,0,1,0,6,38,43,30,54,0,0,0
109931,1,0,1,0,6,43,56,23,16,0,0,0
109942,1,0,1,1,4,56,70,23,28,11,0,0
109964,1,0,1,0,7,63,62,30,55,0,0,0
110053,1,0,1,1,4,55,44,30,14,50,0,0
110068,1,0,1,4,0,56,65,48,50,10,0,0
110074,2,0,2,0,9,50,48,23,35,16,0,0
110075,1,0,1,1,8,35,66,14,0,0,0,0
110076,1,0,1,2,2,52,47,21,14,50,0,0
110077,1,0,1,0,2,54,44,50,54,42,0,0
110082,8,1,7,6,31,62,53,41,55,39,0,0
110088,3,0,3,2,6,69,54,34,52,31,0,0
110089,1,0,1,3,3,39,50,51,62,0,0,0
110090,1,0,1,3,8,50,70,36,60,33,0,0
110092,2,0,2,6,7,45,43,39,31,42,0,0
110094,1,0,1,0,2,71,57,30,42,0,0,0
110140,3,0,3,2,6,65,42,40,42,33,0,0
110147,2,0,2,0,6,72,51,17,50,42,0,0
110207,1,0,1,2,7,54,69,40,50,28,0,0
110208,11,2,9,19,21,60,60,42,51,40,0,0
110209,1,0,1,0,3,39,35,34,40,50,0,0
110217,1,0,1,0,3,54,31,43,16,0,0,0
110219,1,0,1,0,8,64,33,23,33,0,0,0
110221,2,0,2,1,6,51,66,47,55,36,0,0
110271,5,1,4,10,17,61,56,44,51,32,0,0
110305,1,0,1,0,3,72,48,33,33,42,0,0
110314,1,0,1,0,8,43,65,33,50,25,0,0
110315,3,1,2,2,23,61,67,34,50,41,0,0
110331,14,2,12,14,31,61,54,42,48,40,0,0
110341,5,2,3,8,18,60,64,49,63,42,0,0
110342,2,1,1,2,3,62,64,67,71,23,0,0
110347,2,0,2,0,5,65,45,50,25,40,0,0
110383,1,0,1,1,2,70,47,35,16,0,0,0
110415,8,1,7,16,30,50,66,44,55,51,0,0
110450,2,0,2,0,6,56,48,45,38,44,0,0
110451,1,0,1,0,2,75,60,45,50,20,0,0
110468,1,0,1,1,5,67,64,31,66,25,0,0
110469,5,1,4,18,23,56,63,50,44,12,0,0
110471,1,0,1,1,8,43,47,24,50,25,0,0
110474,1,0,1,1,1,75,58,42,57,25,0,0
110478,18,5,13,13,44,63,54,45,43,51,0,0
110479,1,0,1,0,5,69,39,30,28,0,0,0
110495,1,0,1,1,2,63,48,44,44,0,0,0
110505,1,0,1,3,6,51,53,52,44,20,0,0
110506,5,1,4,9,13,62,61,46,52,28,0,0
110507,3,1,2,2,12,61,64,47,54,27,0,0
110601,4,1,3,5,12,54,63,44,66,27,0,0
110632,5,1,4,3,7,72,52,39,39,52,0,0
110637,1,0,1,0,1,51,42,48,65,62,0,0
110642,1,0,1,0,2,64,45,15,28,0,0,0
110644,1,0,1,0,4,56,67,41,25,0,0,0
110645,3,1,2,13,21,61,70,40,64,31,0,0
110646,18,8,10,69,61,58,67,52,64,37,0,0
110647,9,3,6,37,18,57,66,47,56,32,0,0
110649,7,0,7,4,30,54,54,41,38,35,0,0
110654,2,0,2,3,5,63,54,43,47,30,0,0
110660,1,0,1,1,2,53,52,40,14,50,0,0
110769,5,0,5,7,28,57,52,34,29,29,0,0
110771,1,0,1,3,1,56,57,64,60,0,0,0
110772,2,1,1,0,10,54,68,38,50,35,0,0
110775,1,0,1,0,2,69,39,50,46,25,0,0
110778,2,0,2,6,18,49,71,37,47,30,0,0
110784,1,0,1,0,2,67,47,58,55,0,0,0
110785,1,0,1,0,7,35,57,28,28,0,0,0
110786,1,0,1,1,4,49,50,31,12,33,0,0
110788,1,0,1,0,0,55,50,41,37,50,0,0
110790,1,0,1,0,1,60,29,31,33,0,0,0
110791,1,0,1,1,4,49,31,54,57,16,0,0
110795,3,0,3,3,7,66,57,45,56,42,0,0
110820,2,0,2,3,14,40,40,35,25,20,0,0
110821,1,0,1,0,3,60,50,50,33,0,0,0
110822,9,5,4,7,21,71,59,43,50,45,0,0
110871,2,0,2,0,6,52,35,17,33,0,0,0
110893,4,1,3,4,10,65,57,39,46,40,0,0
110906,3,0,3,0,9,66,50,52,45,34,0,0
110934,9,5,4,13,26,57,62,46,40,41,0,0
110937,4,1,3,7,8,70,63,53,38,34,0,0
110939,2,1,1,5,13,52,70,50,70,57,0,0
110940,3,1,2,19,9,55,66,37,42,36,0,0
110941,1,0,1,0,6,34,50,21,25,0,0,0
110942,1,0,1,4,2,64,48,40,28,100,0,0
110945,5,1,4,8,20,62,57,44,60,26,0,0
110950,2,0,2,8,13,59,59,39,56,38,0,0
110952,1,0,1,0,1,68,23,33,12,40,0,0
110956,1,0,1,0,4,41,33,23,20,0,0,0
110957,1,0,1,1,7,45,55,20,50,0,0,0
110958,3,0,3,8,26,60,63,30,60,35,0,0
110959,8,1,7,2,41,66,55,43,55,41,0,0
110962,4,1,3,4,8,65,61,51,42,42,0,0
110965,2,1,1,0,11,64,50,42,44,47,0,0
110971,2,1,1,5,7,69,60,50,25,45,0,0
110973,8,2,6,8,19,66,59,42,53,55,0,0
110974,2,0,2,0,14,51,34,15,36,0,0,0
110975,1,0,1,0,5,55,38,17,14,0,0,0
110976,1,0,1,0,5,64,54,31,54,50,0,0
110995,2,1,1,0,1,62,46,43,40,80,0,0
111055,1,0,1,0,7,55,66,21,66,0,0,0
111056,2,0,2,0,8,52,38,18,21,0,0,0
111097,3,1,2,1,11,64,55,44,58,50,0,0
111098,1,0,1,0,2,59,59,13,28,0,0,0
111102,1,0,1,0,1,61,28,46,28,0,0,0
111110,4,1,3,9,6,58,62,39,33,25,0,0
111111,11,3,8,19,29,60,53,47,44,45,0,0
111148,1,0,1,1,6,68,46,6,53,100,0,0
111149,1,0,1,1,7,56,52,22,16,0,0,0
111151,1,0,1,3,3,63,73,57,50,0,0,0
111155,1,0,1,0,3,59,40,23,25,33,0,0
111156,1,0,1,0,3,54,26,36,46,25,0,0
111157,1,0,1,1,3,57,45,20,16,0,0,0
111162,2,1,1,2,4,64,58,39,30,55,0,0
111167,2,0,2,6,10,57,69,31,52,50,0,0
111194,1,0,1,0,4,47,58,54,66,100,0,0
111226,4,1,3,2,30,64,60,45,59,45,0,0
111310,5,2,3,7,9,66,58,47,44,33,0,0
111311,1,0,1,0,4,58,27,7,0,0,0,0
111317,1,0,1,1,7,50,66,40,42,28,0,0
111322,1,0,1,1,2,46,62,40,69,50,0,0
111323,1,0,1,1,5,44,54,44,42,0,0,0
111345,1,0,1,0,0,61,38,23,37,0,0,0
111351,2,1,1,2,1,78,57,71,63,63,0,0
111355,4,1,3,7,17,53,60,43,45,37,0,0
111370,10,5,5,48,37,65,72,42,66,43,0,0
111498,3,1,2,10,8,61,58,48,47,35,0,0
111499,3,1,2,8,17,50,68,34,35,62,0,0
111500,3,1,2,2,10,56,64,48,52,31,185,147
111501,2,0,2,0,3,72,50,41,33,30,0,0
111502,1,0,1,0,10,60,52,31,64,50,0,0
111507,2,0,2,0,11,53,52,25,33,20,0,0
111512,3,0,3,0,5,75,50,32,45,33,0,0
111514,1,0,1,0,2,71,45,44,54,33,0,0
111524,1,0,1,4,4,53,60,50,66,20,0,0
111528,5,2,3,7,26,47,60,45,58,50,0,0
111530,1,0,1,0,2,55,56,20,28,33,0,0
111532,1,0,1,1,3,62,43,46,53,57,0,0
111536,3,0,3,3,6,56,49,46,35,10,0,0
111537,3,1,2,12,9,59,62,51,60,58,0,0
111539,1,0,1,3,4,62,66,30,55,14,0,0
111543,20,8,12,94,75,60,70,51,58,36,0,0
111577,2,0,2,3,5,60,58,36,50,45,0,0
111579,10,6,4,19,39,49,73,49,58,59,0,0
111581,7,4,3,21,29,47,67,49,55,47,0,0
111611,3,0,3,0,4,63,56,37,51,35,0,0
111612,1,0,1,1,0,77,61,23,60,100,0,0
111613,2,0,2,4,4,62,52,40,55,25,0,0
111614,4,2,2,5,13,55,61,53,55,56,0,0
111746,1,0,1,1,5,47,48,40,37,25,0,0
111752,5,3,2,12,16,56,67,45,51,45,0,0
111764,3,1,2,0,8,66,50,38,33,34,0,0
111767,2,1,1,2,8,61,55,42,46,27,0,0
111780,1,0,1,0,2,75,46,50,54,42,0,0
111782,1,0,1,2,7,60,76,38,33,0,0,0
111786,7,2,5,18,18,62,65,50,55,33,0,0
111787,2,0,2,0,5,39,46,40,45,20,0,0
111788,1,0,1,0,8,52,51,40,44,28,0,0
111908,1,0,1,0,10,48,52,29,37,50,0,0
111910,1,0,1,0,2,50,41,48,58,100,0,0
111955,1,0,1,0,5,54,60,42,33,0,0,0
111958,1,0,1,0,8,50,53,34,45,28,0,0
111961,1,0,1,0,4,57,40,25,45,0,0,0
111962,1,0,1,0,4,58,60,28,42,0,0,0
111963,2,1,1,6,6,72,59,54,66,85,0,0
111964,1,0,1,0,9,47,50,20,33,0,0,0
111965,4,0,4,4,19,64,59,34,56,31,0,0
111966,1,0,1,1,1,69,56,7,37,0,0,0
111967,1,0,1,1,9,29,60,33,0,0,0,0
111968,2,0,2,6,5,55,61,44,50,25,0,0
111969,2,1,1,1,6,52,54,58,50,30,0,0
111970,2,1,1,1,2,66,53,62,50,54,0,0
111973,25,10,15,45,79,56,64,45,56,42,0,0
111977,3,1,2,6,12,50,67,43,50,30,0,0
111980,2,1,1,0,4,64,56,50,50,54,0,0
111981,1,0,1,0,3,77,46,25,20,0,0,0
111982,7,2,5,2,25,60,56,40,35,62,0,0
111984,12,7,5,15,33,64,61,55,54,45,0,0
111985,1,0,1,0,2,56,52,42,33,60,0,0
111986,5,2,3,2,10,65,58,40,60,41,0,0
112007,1,0,1,0,4,36,35,29,14,0,0,0
112010,1,0,1,0,5,79,46,40,62,57,0,0
112012,1,0,1,0,7,57,57,28,28,50,0,0
112013,1,0,1,1,1,61,54,35,50,100,0,0
112015,3,0,3,2,8,57,57,42,45,18,0,0
112017,4,2,2,12,12,57,74,41,60,37,0,0
112018,4,1,3,7,13,52,67,50,45,29,0,0
112020,1,0,1,1,3,75,25,33,33,0,0,0
112021,1,0,1,0,5,33,46,30,16,0,0,0
112022,2,0,2,5,5,51,57,41,40,33,0,0
112067,1,0,1,0,3,60,44,37,37,0,0,0
112142,3,1,2,14,8,58,63,44,52,33,0,0
112143,5,2,3,7,19,51,66,45,45,46,0,0
112154,2,1,1,4,11,60,75,49,71,40,0,0
112179,4,2,2,4,23,68,64,31,65,41,0,0
112180,1,0,1,1,6,45,59,40,44,50,0,0
112181,1,0,1,0,3,73,63,36,80,40,0,0
112182,1,0,1,0,1,57,41,33,44,0,0,0
112186,2,0,2,0,10,60,62,42,65,36,0,0
112188,2,0,2,0,4,68,55,43,50,62,0,0
112190,1,0,1,5,1,68,45,44,37,33,0,0
112193,3,1,2,6,25,54,55,43,60,54,0,0
112196,1,0,1,0,8,62,55,30,16,66,0,0
112203,1,0,1,0,2,79,48,33,44,100,0,0
112213,4,0,4,1,12,56,46,36,35,25,0,0
112218,1,0,1,0,4,52,33,45,50,0,0,0
112219,1,0,1,0,4,54,0,0,0,0,0,0
112221,1,0,1,2,3,67,48,38,37,100,0,0
112307,1,0,1,0,2,80,52,46,68,22,0,0
112411,1,0,1,4,4,68,58,36,68,60,0,0
112412,1,0,1,0,11,30,25,0,14,0,0,0
112413,1,0,1,4,4,57,50,50,50,40,0,0
112414,1,0,1,0,5,66,45,36,64,0,0,0
112426,1,0,1,0,2,56,51,25,46,80,0,0
112430,3,1,2,2,8,52,68,42,50,38,0,0
112433,4,1,3,7,14,57,52,44,46,42,0,0
112456,1,0,1,2,6,41,55,36,16,62,0,0
112516,1,0,1,5,3,59,56,54,44,25,0,0
112541,1,0,1,0,2,46,50,53,55,0,0,0
112563,1,0,1,0,4,50,27,27,30,33,0,0
112564,1,0,1,0,5,60,35,7,25,0,0,0
112570,5,0,5,17,19,63,67,46,57,25,0,0
112574,1,0,1,4,6,57,58,34,50,14,0,0
112578,3,0,3,6,6,74,56,44,45,30,0,0
112584,4,2,2,4,16,72,61,33,58,48,0,0
112585,7,3,4,12,27,56,69,49,45,40,0,0
112586,1,0,1,1,2,51,41,6,14,0,0,0
112588,1,0,1,0,2,50,7,7,14,0,0,0
112613,2,1,1,0,1,80,50,36,50,44,0,0
112614,1,0,1,1,4,70,50,43,44,50,0,0
